"nombre_departamento","nombre_municipio","nombre_servicio","estado_del_vehiculo","nombre_de_la_clase","fecha_de_registro","cantidad","mes_de_publicacion","a_o_de_publicacion"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2009","9210","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2009","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2009","167","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. AGRICOLA","2009","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","2009","14","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2009","65","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2009","59","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2009","57","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCARRO","2009","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2009","117","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2009","22368","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2009","2331","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","MOTOCICLETA","2009","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2009","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2009","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2009","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2009","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2009","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2009","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2010","60775","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2010","3342","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2010","229","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2010","36","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2010","16","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2010","301","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","2010","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2010","70","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2010","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2010","93","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2010","871","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2010","346","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2010","14851","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2010","1457","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2010","1110","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2010","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2010","326","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2010","13439","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2010","278","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2010","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MAQ. INDUSTRIAL","2010","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2010","92","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2010","39","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2010","68","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2010","146","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCARRO","2010","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2010","39822","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2010","3706","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOTRICICLO","2010","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","2010","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2010","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2010","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2010","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2010","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2010","49","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2010","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","2010","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2011","3402","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2011","347","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2011","78810","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2011","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2011","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2011","44","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2011","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2011","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2011","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2011","110","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2011","305","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2011","1958","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2011","1202","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2011","16461","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2011","13833","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2011","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2011","175","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2011","369","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2011","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2011","31","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2011","83","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2011","61","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCARRO","2011","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2011","246","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2011","2127","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2011","60916","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","2011","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2011","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2011","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2011","18","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2011","33","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2011","39","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2011","19","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","2011","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2012","414","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2012","3063","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2012","68762","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2012","36","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2012","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2012","156","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","2012","5","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2012","25","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2012","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2012","119","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2012","469","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2012","123","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2012","1644","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2012","19836","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2012","843","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2012","14303","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2012","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2012","377","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2012","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2012","345","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2012","80","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2012","57","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2012","46","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2012","184","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2012","1874","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2012","56568","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","2012","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2012","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OTROS","ACTIVO","TRACTOCAMION","2012","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2012","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2012","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2012","55","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2012","30","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2012","84","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","2012","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2013","3268","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2013","61029","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2013","279","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2013","47","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2013","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2013","1520","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","2013","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2013","167","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2013","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2013","146","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2013","204","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2013","175","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2013","934","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2013","25724","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2013","2279","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2013","12751","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2013","22","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2013","467","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2013","343","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2013","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2013","54","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2013","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2013","93","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2013","163","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2013","50165","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2013","2307","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","2013","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2013","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2013","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2013","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2013","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2013","43","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2013","15","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","2013","24","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2014","3742","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2014","63076","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2014","574","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2014","41","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2014","2531","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2014","32","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","2014","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2014","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2014","29","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2014","93","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2014","187","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2014","127","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION CARGA EXTENSA","2014","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2014","29999","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2014","2000","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2014","859","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2014","104","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2014","12836","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2014","1146","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2014","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2014","128","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","EXCAVADORA","2014","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MICROBUS","2014","42","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2014","119","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","MICROBUS","2014","87","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","MINICARGADOR","2014","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","MONTACARGAS","2014","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCARRO","2014","129","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOCICLETA","2014","38494","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MOTOCICLETA","2014","4976","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","MOTOTRICICLO","2014","12","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","REMOLQUE","2014","7","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","RETROEXCAVADORA","2014","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","SEMIREMOLQUE","2014","71","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","SIN CLASE","2014","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","TRACTOCAMION","2014","6","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","TRACTOCAMION","2014","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","TRACTOCAMION","2014","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","TRACTOR","2014","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","TRITURADORA","2014","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","VIBROCOMPACTADORA","2014","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","VOLQUETA","2014","17","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","VOLQUETA","2014","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","VOLQUETA","2014","11","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","AUTOHORMIGONERA","2015","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","2015","502","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","2015","3620","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","2015","52541","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","BULDOZER","2015","9","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUS","2015","87","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUS","2015","624","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUS","2015","28","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","2015","8","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","BUSETA","2015","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","BUSETA","2015","87","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION","2015","240","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","2015","70","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","2015","127","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMION CISTERNA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIÓN GRÚA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","CAMIÓN GRÚA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","2015","24123","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","2015","1319","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","2015","1203","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMPERO","2015","687","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","2015","8174","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMPERO","2015","89","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","CARGADOR","2015","13","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","CARGADORA FRONTAL","2015","23","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","CARRETILLA ELEVADORA","2015","10","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","COMPACTADOR","2015","3","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","COSECHADORA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUADRICICLO","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CUATRIMOTO","2015","40","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CUATRIMOTO","2015","137","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","DUMPER (VOLQUETA ARTICULADA)","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","EXCAVADORA","2015","91","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","EXCAVADORA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","FRESADORA","2015","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","GRUA","2015","4","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","MANIPULADOR TELESCOPICO","2015","2","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","NO REGISTRA","ACTIVO","MAQUINA BARREDORA","2015","1","ABRIL","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","MICROBUS","2015","112","ABRIL","2026"
