"fecha","placa","categoria_vehiculo","peso_registrado_en_bascula","peso_maximo_vehicular","estaci_n","c_digo"
"04/01/2024","149c4cae2a0de54","C2","9330","10500","Tafetanes","CVN50"
"04/01/2024","c82d7c15ebf134f","C2","8710","10825","Tafetanes","CVN50"
"04/01/2024","ba8962e56ce4c5e","C2","3760","5500","Tafetanes","CVN50"
"04/01/2024","190faa1c28729d5","C2","8750","10500","Tafetanes","CVN50"
"04/01/2024","63bb8dbfedce15c","C2","12510","17500","Tafetanes","CVN50"
"04/01/2024","246d1dfe84b6727","C2","13400","17500","Tafetanes","CVN50"
"04/01/2024","0ca01f844c04a3b","C2","17650","17500","Tafetanes","CVN50"
"04/01/2024","8be9aae49cda00a","C3","27060","28700","Tafetanes","CVN50"
"04/01/2024","eec044ef54c4729","C2","5240","11500","Tafetanes","CVN50"
"04/01/2024","2ce548d9e2a7ed0","C2","4010","7000","Tafetanes","CVN50"
"04/01/2024","f737dd3457171dc","C2","17940","17500","Tafetanes","CVN50"
"04/01/2024","26b1cab93d25219","C2","5820","13500","Tafetanes","CVN50"
"04/01/2024","87186649f9fcb41","C2","9810","10500","Tafetanes","CVN50"
"04/01/2024","77f3262a407b91f","C2","5310","10500","Tafetanes","CVN50"
"04/01/2024","93d17f3aca50b3e","C2","9330","17500","Tafetanes","CVN50"
"04/01/2024","9c52713ac31068d","C3","12400","28700","Tafetanes","CVN50"
"04/01/2024","9f0544bfe3f4fb8","C2","11070","13500","Tafetanes","CVN50"
"04/01/2024","5d61f96654b010f","C2","10610","13500","Tafetanes","CVN50"
"04/01/2024","c555f60448d23c3","C2","5350","11500","Tafetanes","CVN50"
"04/01/2024","0faf55feb409099","C2","13870","17500","Tafetanes","CVN50"
"04/01/2024","d1b6ed0f0d026c7","3S3","49420","53300","Tafetanes","CVN50"
"04/01/2024","2d88ee18219b9d4","C2","10690","11500","Tafetanes","CVN50"
"04/01/2024","3fa4e51b60c15a3","C2","16350","17500","Tafetanes","CVN50"
"04/01/2024","7a036a5d5d8b993","C2","6420","9000","Tafetanes","CVN50"
"04/01/2024","f568b2eb0a833f4","C2","13330","17500","Tafetanes","CVN50"
"04/01/2024","124d58625715482","3S2","18220","49200","Tafetanes","CVN50"
"04/01/2024","0d93cfa55176ca8","C2","5560","13500","Tafetanes","CVN50"
"04/01/2024","e19585c8c156700","C2","5420","10500","Tafetanes","CVN50"
"04/01/2024","8a0da5f968976b4","3S3","51720","53300","Tafetanes","CVN50"
"04/01/2024","2edf69f4790fb96","C2","5190","13500","Tafetanes","CVN50"
"04/01/2024","7f73fb08f5f65b1","C2","4050","10500","Tafetanes","CVN50"
"04/01/2024","511223d32d97ab9","C2","9240","11500","Tafetanes","CVN50"
"04/01/2024","c3557e15aa7b314","C2","8030","11500","Tafetanes","CVN50"
"04/01/2024","c78dc2e7ae4dae7","C2","4600","5500","Tafetanes","CVN50"
"04/01/2024","d9cc257058f1c13","C2","20560","17500","Tafetanes","CVN50"
"04/01/2024","ad51d12b43ea004","C3","23830","28700","Tafetanes","CVN50"
"04/01/2024","74987daeebfb5e8","C2","15850","17500","Tafetanes","CVN50"
"04/01/2024","e02698a277e3f42","C2","11050","13500","Tafetanes","CVN50"
"04/01/2024","792e3d1de99e464","C2","9040","17425","Tafetanes","CVN50"
"04/01/2024","6d984eb35174582","C2","4390","10500","Tafetanes","CVN50"
"04/01/2024","3a842f2ad59be93","C2","8450","13500","Tafetanes","CVN50"
"04/01/2024","8b978ca1a23d5a9","C2","9030","13500","Tafetanes","CVN50"
"04/01/2024","e4576f8738a1cb8","C2","12380","13500","Tafetanes","CVN50"
"04/01/2024","fd68bf7ab73a426","C2","7520","11500","Tafetanes","CVN50"
"04/01/2024","fb7452208102e2c","C2","16490","17425","Tafetanes","CVN50"
"04/01/2024","a3c2fd435b77599","C2","6600","10925","Tafetanes","CVN50"
"04/01/2024","b9385d4179814c7","C2","6890","10500","Tafetanes","CVN50"
"04/01/2024","a69791e7e2fa834","C2","5680","11500","Tafetanes","CVN50"
"04/01/2024","555709c71eae2ac","C3","27910","28700","Tafetanes","CVN50"
"04/01/2024","8e795d7cfb9d459","C2","8760","17500","Tafetanes","CVN50"
"04/01/2024","373f7da3f1c840e","C2","23500","17500","Tafetanes","CVN50"
"04/01/2024","b3b8553bd79582f","C2","9700","11500","Tafetanes","CVN50"
"04/01/2024","270fdc7bdeb8d09","C2","5830","11500","Tafetanes","CVN50"
"04/01/2024","185d75d50365d42","C2","16920","17500","Tafetanes","CVN50"
"04/01/2024","15c3a38a6625471","C2","7800","13500","Tafetanes","CVN50"
"04/01/2024","562753b6de42cf3","C2","3270","5425","Tafetanes","CVN50"
"04/01/2024","fbc0019d5547667","C2","3160","5500","Tafetanes","CVN50"
"04/01/2024","3f7d816a546c34c","C2","6610","9000","Tafetanes","CVN50"
"04/01/2024","0ecf1e4e7c13f65","C2","9690","9925","Tafetanes","CVN50"
"04/01/2024","237eabf6016b92a","C2","5280","7925","Tafetanes","CVN50"
"04/01/2024","831b4487fd78c8d","C3","26980","28700","Tafetanes","CVN50"
"04/01/2024","5b28d5280c14bb8","C2","4840","5625","Tafetanes","CVN50"
"04/01/2024","66e649e8f97b6db","C2","17680","17500","Tafetanes","CVN50"
"04/01/2024","797641af554ff7d","C2","5170","9000","Tafetanes","CVN50"
"04/01/2024","856901e77900356","C2","8870","13500","Tafetanes","CVN50"
"04/01/2024","2e80a5a1b4355ce","C2","9950","13500","Tafetanes","CVN50"
"04/01/2024","b7b5ea8b281c1d7","C2","7520","11500","Tafetanes","CVN50"
"04/01/2024","903d4d7fc9fe0dd","C2","16110","17500","Tafetanes","CVN50"
"04/01/2024","eb7312c70f26b1f","C2","10700","13500","Tafetanes","CVN50"
"04/01/2024","5e63c4b1ac0312e","C2","6870","11500","Tafetanes","CVN50"
"04/01/2024","c80d3d6c8ed782f","C2","6990","13500","Tafetanes","CVN50"
"04/01/2024","2e24c2492dd941a","C2","8060","10500","Tafetanes","CVN50"
"04/01/2024","83baea351fa4b56","C3","27400","28700","Tafetanes","CVN50"
"04/01/2024","815016645bf2610","C2","12280","13500","Tafetanes","CVN50"
"04/01/2024","f475f93611d2020","C2","6670","10500","Tafetanes","CVN50"
"04/01/2024","ec65f22e8af7cfe","C2","11380","13500","Tafetanes","CVN50"
"04/01/2024","23357a4f49b2fe0","3S3","51800","53300","Tafetanes","CVN50"
"04/01/2024","0e3c98e2c8f142a","C2","9480","13500","Tafetanes","CVN50"
"04/01/2024","e52ef23375f0ed8","C2","10380","17500","Tafetanes","CVN50"
"04/01/2024","a25b3f76bda9a0d","C2","5260","5500","Tafetanes","CVN50"
"04/01/2024","b18761b935bef6b","3S3","51690","53300","Tafetanes","CVN50"
"04/01/2024","87bed03bee3a984","C2","6750","11500","Tafetanes","CVN50"
"04/01/2024","fb3e1f051127d8b","C2","7090","10500","Tafetanes","CVN50"
"04/01/2024","778bf68efe81065","C2","8760","14425","Tafetanes","CVN50"
"04/01/2024","1e2c774e4e4e8d2","C2","7810","10925","Tafetanes","CVN50"
"04/01/2024","5535aea3b2d5afe","3S3","44290","53300","Tafetanes","CVN50"
"04/01/2024","ec05d66390dc5e0","C2","6900","11500","Tafetanes","CVN50"
"04/01/2024","e8e188cc327f0ff","3S3","50600","53300","Tafetanes","CVN50"
"05/01/2024","9dcad5baf9acd42","C3","25610","28700","Tafetanes","CVN50"
"05/01/2024","fa09a1f47473dc7","3S3","50920","53300","Tafetanes","CVN50"
"05/01/2024","9c4a05aa3626e01","C3","23070","28700","Tafetanes","CVN50"
"05/01/2024","d65d9ec53843cd7","C2","8390","13500","Tafetanes","CVN50"
"05/01/2024","9188912b489f6e0","C2","7630","10500","Tafetanes","CVN50"
"05/01/2024","67dee8dac1f40b8","3S3","33510","53300","Tafetanes","CVN50"
"05/01/2024","d47c5b01f3ea2fd","C2","5490","11500","Tafetanes","CVN50"
"05/01/2024","9796a88f2fb63b3","C2","8090","10500","Tafetanes","CVN50"
"05/01/2024","47113ba2a29f7c2","3S2","47650","49200","Tafetanes","CVN50"
"05/01/2024","6b6da2994d64fdd","C2","4990","10500","Tafetanes","CVN50"
"05/01/2024","368b380bfb0c058","C2","7870","10500","Tafetanes","CVN50"
"05/01/2024","5aef29c6b2f40d2","C2","9820","17500","Tafetanes","CVN50"
"05/01/2024","690f5670dbf5e50","3S3","52030","53300","Tafetanes","CVN50"
"05/01/2024","a95a801e9acae24","C3","10710","28700","Tafetanes","CVN50"
"05/01/2024","d3459274ea50a36","C2","8290","10915","Tafetanes","CVN50"
"05/01/2024","745bb5b1bcc34ac","C2","7390","10500","Tafetanes","CVN50"
"05/01/2024","7be7331d1db6438","C3","27220","28700","Tafetanes","CVN50"
"05/01/2024","adff48759affaab","C2","5650","11500","Tafetanes","CVN50"
"05/01/2024","d133ad632f95c7f","C2","10980","17500","Tafetanes","CVN50"
"05/01/2024","04a83898e69b0b6","C2","11390","13500","Tafetanes","CVN50"
"05/01/2024","b2884d57f2fb936","C2","15250","17500","Tafetanes","CVN50"
"05/01/2024","3d9cc53380786d7","C2","17240","17500","Tafetanes","CVN50"
"05/01/2024","35a627fd1a1cc9b","C2","16720","17500","Tafetanes","CVN50"
"05/01/2024","67bdf3a8e55f994","C2","7080","7000","Tafetanes","CVN50"
"05/01/2024","37804f433c7ec24","C2","10000","17500","Tafetanes","CVN50"
"05/01/2024","f7e03a5e364d8cd","C2","7910","8925","Tafetanes","CVN50"
"05/01/2024","8e18fdfd0d367bd","C2","8080","9000","Tafetanes","CVN50"
"05/01/2024","6525fdf57adafd7","C2","8570","11500","Tafetanes","CVN50"
"05/01/2024","440c0c0424f0c1c","C2","3380","5500","Tafetanes","CVN50"
"05/01/2024","110ec1c665b195d","C2","8240","13500","Tafetanes","CVN50"
"05/01/2024","ea89308d2967c23","C2","9950","10500","Tafetanes","CVN50"
"05/01/2024","f50d4c3afe314e5","3S3","49570","53300","Tafetanes","CVN50"
"05/01/2024","a4792354d9dc726","C2","15820","17500","Tafetanes","CVN50"
"05/01/2024","77e4f8a7b55a975","3S3","50780","53300","Tafetanes","CVN50"
"05/01/2024","8b901e10999e8c7","C2","8680","13500","Tafetanes","CVN50"
"05/01/2024","a1400261c1e14bb","C2","8100","11500","Tafetanes","CVN50"
"05/01/2024","0ab149c01384d7b","C2","7960","17500","Tafetanes","CVN50"
"05/01/2024","b9e148496baf030","C2","5520","13500","Tafetanes","CVN50"
"05/01/2024","246fecd6ffd4a36","C2","5350","13500","Tafetanes","CVN50"
"05/01/2024","aafeebc6023d199","C2","6900","8225","Tafetanes","CVN50"
"05/01/2024","22cb4250b32b45c","3S2","48120","49200","Tafetanes","CVN50"
"05/01/2024","b7f2d14c1119536","C2","6660","13500","Tafetanes","CVN50"
"05/01/2024","561eee6eb49ae11","C2","3930","8925","Tafetanes","CVN50"
"05/01/2024","6331beaa94c0aa7","C2","7040","10500","Tafetanes","CVN50"
"05/01/2024","62c7cd4b5872777","C2","7720","11500","Tafetanes","CVN50"
"05/01/2024","a2ef38d40a9ec5f","C2","5040","8925","Tafetanes","CVN50"
"05/01/2024","6af6d8766258d4b","C2","7880","8225","Tafetanes","CVN50"
"05/01/2024","7537200f2bc3716","C2","10100","17500","Tafetanes","CVN50"
"05/01/2024","29450d8afc0826b","C2","6510","11500","Tafetanes","CVN50"
"05/01/2024","714a7c4df213337","C2","6030","10500","Tafetanes","CVN50"
"05/01/2024","6bc3264aa8ba291","C2","5750","11500","Tafetanes","CVN50"
"05/01/2024","503032a3d7fb281","C2","4840","10500","Tafetanes","CVN50"
"05/01/2024","a402c571be60755","C2","16330","17425","Tafetanes","CVN50"
"05/01/2024","f5ed1e9a5e9fa1c","C2","4030","9000","Tafetanes","CVN50"
"05/01/2024","b4703b8fc0b5dd2","C3","27100","28700","Tafetanes","CVN50"
"05/01/2024","2d5e7f512ac2d71","C2","5210","10500","Tafetanes","CVN50"
"05/01/2024","cd7fa09df704fbe","C2","5290","10500","Tafetanes","CVN50"
"05/01/2024","088c1ad9763f4e5","C2","7980","17500","Tafetanes","CVN50"
"05/01/2024","bb65e103cd607d7","3S3","50630","53300","Tafetanes","CVN50"
"05/01/2024","3161bf9f8630d72","C2","5030","10500","Tafetanes","CVN50"
"05/01/2024","745acd32b1808e8","C2","9120","10500","Tafetanes","CVN50"
"05/01/2024","23ea95434cae1a9","C2","5780","7925","Tafetanes","CVN50"
"05/01/2024","591828bc75c8952","C2","11960","17500","Tafetanes","CVN50"
"05/01/2024","48750981bc34f79","C2","6860","17500","Tafetanes","CVN50"
"05/01/2024","a6a2bf3c5d47cbb","C2","4840","13500","Tafetanes","CVN50"
"05/01/2024","b085cf330ab257a","C2","3410","7000","Tafetanes","CVN50"
"05/01/2024","beed3467542ad3f","C2","7600","11500","Tafetanes","CVN50"
"05/01/2024","73ef0840c35729f","C2","5440","10500","Tafetanes","CVN50"
"05/01/2024","d9982e49f41f1ea","C2","3590","5500","Tafetanes","CVN50"
"05/01/2024","d9982e49f41f1ea","C2","3580","5500","Tafetanes","CVN50"
"05/01/2024","d83e34e8f2e7bfa","C2","13320","17425","Tafetanes","CVN50"
"05/01/2024","29593955542c2a2","C2","6860","11500","Tafetanes","CVN50"
"05/01/2024","9a63a88974d228a","3S3","52330","53300","Tafetanes","CVN50"
"05/01/2024","6638aa55dfe42ba","C2","10980","13500","Tafetanes","CVN50"
"05/01/2024","f3f4c96ab9555c8","C2","11270","17500","Tafetanes","CVN50"
"05/01/2024","2d392d84720f01a","C2","5900","13500","Tafetanes","CVN50"
"05/01/2024","a4e75e65317fe44","C2","3700","7000","Tafetanes","CVN50"
"05/01/2024","2d892f3a1dd1e18","3S3","48330","53300","Tafetanes","CVN50"
"05/01/2024","b1da036c93e0a7d","3S3","17640","53300","Tafetanes","CVN50"
"05/01/2024","99f608fc9919078","C2","6770","8925","Tafetanes","CVN50"
"05/01/2024","79cd53208552a0c","C2","7240","10500","Tafetanes","CVN50"
"05/01/2024","847134d7313599c","C2","6650","10500","Tafetanes","CVN50"
"05/01/2024","9e85d9b80ab6a4f","C2","11030","17425","Tafetanes","CVN50"
"05/01/2024","cbc30ffb6213126","C2","12750","13500","Tafetanes","CVN50"
"05/01/2024","d804ad81b3d40ed","3S3","46090","53300","Tafetanes","CVN50"
"05/01/2024","fa29ceadeaa2850","C2","5270","11500","Tafetanes","CVN50"
"05/01/2024","530b048c48f3777","C2","9730","10500","Tafetanes","CVN50"
"05/01/2024","b4703b8fc0b5dd2","C3","12290","28700","Tafetanes","CVN50"
"05/01/2024","bdcbc3fd0b03423","C2","13720","15500","Tafetanes","CVN50"
"05/01/2024","df2cc1a0056bf36","C2","8240","11500","Tafetanes","CVN50"
"05/01/2024","9f99d96c9776080","3S3","51490","53300","Tafetanes","CVN50"
"05/01/2024","1c2488a9dd626cd","C2","17330","17500","Tafetanes","CVN50"
"05/01/2024","a752ca535d65084","C2","4310","8675","Tafetanes","CVN50"
"05/01/2024","fe6780d1cbb6a29","C2","8990","10500","Tafetanes","CVN50"
"05/01/2024","214193b0b16b0bc","3S3","51210","53300","Tafetanes","CVN50"
"05/01/2024","5d41c39c2c8e4c9","C2","13290","17500","Tafetanes","CVN50"
"05/01/2024","7d158524240b080","C2","9950","10500","Tafetanes","CVN50"
"05/01/2024","fe369e833a1b340","C2","11220","17500","Tafetanes","CVN50"
"05/01/2024","fd0352e81a603fb","3S3","49560","53300","Tafetanes","CVN50"
"05/01/2024","543dcd74f608d35","C2","8460","9000","Tafetanes","CVN50"
"05/01/2024","045f868f9855a2a","C2","4790","10500","Tafetanes","CVN50"
"05/01/2024","e31f5bf8d89c3c7","C2","10340","10500","Tafetanes","CVN50"
"05/01/2024","d4513ffd0dee928","C2","8020","10925","Tafetanes","CVN50"
"05/01/2024","5b91608d234ebd0","C2","7000","10500","Tafetanes","CVN50"
"05/01/2024","27944d67ed5d194","3S3","51960","53300","Tafetanes","CVN50"
"05/01/2024","decb665f6c79959","3S3","47030","53300","Tafetanes","CVN50"
"05/01/2024","8faec12f2cc4289","C2","8530","9000","Tafetanes","CVN50"
"05/01/2024","b4703b8fc0b5dd2","C3","25700","28700","Tafetanes","CVN50"
"05/01/2024","86321ab235e69ef","C2","15240","17500","Tafetanes","CVN50"
"05/01/2024","3973a32d1fe3c9d","C2","7820","10500","Tafetanes","CVN50"
"05/01/2024","200763dfbb5fbc2","C3","26910","28700","Tafetanes","CVN50"
"05/01/2024","59d4c14dca5d71b","C2","4910","9000","Tafetanes","CVN50"
"05/01/2024","f3ec84f73021054","C2","8860","13500","Tafetanes","CVN50"
"05/01/2024","fb293d7bee8d99f","C2","5720","11500","Tafetanes","CVN50"
"05/01/2024","8a08f916c7b7c33","3S3","52160","53300","Tafetanes","CVN50"
"05/01/2024","5e63c4b1ac0312e","C2","10840","11500","Tafetanes","CVN50"
"05/01/2024","ea4b6f48e5771cf","C2","11650","17500","Tafetanes","CVN50"
"05/01/2024","c7554f850998fb4","C2","8040","11500","Tafetanes","CVN50"
"05/01/2024","4c9b5c9f7d3ab53","3S3","45570","53300","Tafetanes","CVN50"
"05/01/2024","9b1928f3d41af0d","3S3","52080","53300","Tafetanes","CVN50"
"05/01/2024","2f006b192a9f379","3S3","50980","53300","Tafetanes","CVN50"
"05/01/2024","e72ae04a7a2e3f6","C3","24520","28700","Tafetanes","CVN50"
"05/01/2024","5b76592f4aaf44f","C2","13230","13500","Tafetanes","CVN50"
"05/01/2024","73ccb4616862497","3S3","46260","53300","Tafetanes","CVN50"
"05/01/2024","10106c6c4c1b3b8","C2","13200","17500","Tafetanes","CVN50"
"05/01/2024","83baea351fa4b56","C3","27190","28700","Tafetanes","CVN50"
"05/01/2024","4d86d235aae12d2","C3","20930","28700","Tafetanes","CVN50"
"05/01/2024","4e10e14a78b12a3","C2","4570","6295","Tafetanes","CVN50"
"05/01/2024","ea729f6f54d092f","C2","8190","13500","Tafetanes","CVN50"
"05/01/2024","4622ad3eeb8094b","C2","5670","11500","Tafetanes","CVN50"
"05/01/2024","a57491adf5902ec","C2","4200","5500","Tafetanes","CVN50"
"05/01/2024","84ef4195b5ec5a6","C2","8620","10825","Tafetanes","CVN50"
"05/01/2024","3133822e4469aec","C2","7380","7000","Tafetanes","CVN50"
"05/01/2024","29691e80cb286d4","C2","11030","17500","Tafetanes","CVN50"
"05/01/2024","140c6e91db2f07f","C2","16110","17500","Tafetanes","CVN50"
"05/01/2024","cc19d6683e35de7","3S3","51000","53300","Tafetanes","CVN50"
"05/01/2024","f11af725ebc42a8","C2","5560","10500","Tafetanes","CVN50"
"05/01/2024","17291db6b51fd25","C2","10370","17500","Tafetanes","CVN50"
"05/01/2024","689923d9a49c3bf","C2","4820","11500","Tafetanes","CVN50"
"05/01/2024","714cffbe797de0e","C2","7220","10925","Tafetanes","CVN50"
"05/01/2024","3e19d81d6c5b1ba","3S3","52280","53300","Tafetanes","CVN50"
"05/01/2024","6369b16674771ac","C2","11200","17500","Tafetanes","CVN50"
"05/01/2024","7dca3bbbed07161","C2","5910","10500","Tafetanes","CVN50"
"05/01/2024","eeaaff9e4fd7f28","C2","9600","13500","Tafetanes","CVN50"
"05/01/2024","8564be89d67fe58","C2","11400","13500","Tafetanes","CVN50"
"05/01/2024","b8a44d2c95fd252","C2","7360","10925","Tafetanes","CVN50"
"06/01/2024","8562c0e1fb1946a","C2","7060","13500","Tafetanes","CVN50"
"06/01/2024","1fbe2844bbac702","C2","14810","17500","Tafetanes","CVN50"
"06/01/2024","9e4acb8359bac61","C2","7430","11500","Tafetanes","CVN50"
"06/01/2024","175a4fd5d61948d","3S3","48670","53300","Tafetanes","CVN50"
"06/01/2024","317049efbe33c16","3S3","52140","53300","Tafetanes","CVN50"
"06/01/2024","2d33e450ac79ac2","C2","6160","13500","Tafetanes","CVN50"
"06/01/2024","361320a3e8fa037","C2","10320","13500","Tafetanes","CVN50"
"06/01/2024","a7ef111f0bde23a","3S3","50880","53300","Tafetanes","CVN50"
"06/01/2024","fa635d2e7908e77","C2","5570","10500","Tafetanes","CVN50"
"06/01/2024","1c2488a9dd626cd","C2","17310","17500","Tafetanes","CVN50"
"06/01/2024","ec719bf51c5c276","C2","8780","9000","Tafetanes","CVN50"
"06/01/2024","f8d112e8b12a575","3S3","49030","53300","Tafetanes","CVN50"
"06/01/2024","a35302d4c383902","C2","9550","13500","Tafetanes","CVN50"
"06/01/2024","2feaf5a2e7ee01b","3S2","46780","49200","Tafetanes","CVN50"
"06/01/2024","9b33fb10bc49d5b","C2","8410","10500","Tafetanes","CVN50"
"06/01/2024","6e62ac21be7c9d4","C2","7100","17500","Tafetanes","CVN50"
"06/01/2024","8d4643420143e03","C2","4210","10500","Tafetanes","CVN50"
"06/01/2024","23496238db501f5","C2","6790","10500","Tafetanes","CVN50"
"06/01/2024","0f85b3c9be9de18","C2","14740","17425","Tafetanes","CVN50"
"06/01/2024","667e9b9f06ba0c3","C2","10090","10500","Tafetanes","CVN50"
"06/01/2024","b3d2ca6cdeea28d","C3","27280","28700","Tafetanes","CVN50"
"06/01/2024","04234b2e2ea779f","C2","9110","13500","Tafetanes","CVN50"
"06/01/2024","19dbdecd57a763b","C2","3930","7000","Tafetanes","CVN50"
"06/01/2024","d28a3699e41f594","C2","14980","17500","Tafetanes","CVN50"
"06/01/2024","56306efd61ba4e2","C2","10600","11500","Tafetanes","CVN50"
"06/01/2024","4efb983f97fdaf0","3S3","50830","53300","Tafetanes","CVN50"
"06/01/2024","e61c94837adc4ca","C2","4060","7000","Tafetanes","CVN50"
"06/01/2024","aa10b8536ac6c88","C2","4890","7000","Tafetanes","CVN50"
"06/01/2024","7f24226a79ced6e","C2","9400","11500","Tafetanes","CVN50"
"06/01/2024","40410b87e28f48c","C2","2840","7000","Tafetanes","CVN50"
"06/01/2024","36217bbcee6e222","C2","9550","13500","Tafetanes","CVN50"
"06/01/2024","edf3cf5dd6b332f","C2","12000","13500","Tafetanes","CVN50"
"06/01/2024","8306aeb942f0b07","C2","4180","5500","Tafetanes","CVN50"
"06/01/2024","58d9351007dc330","3S3","50760","53300","Tafetanes","CVN50"
"06/01/2024","b99bde5326d0c0d","C2","11020","11500","Tafetanes","CVN50"
"06/01/2024","211587b9a82c3ea","3S3","50630","53300","Tafetanes","CVN50"
"06/01/2024","b04fff890a8b304","C2","26340","17500","Tafetanes","CVN50"
"06/01/2024","360ca0cb71b4b54","C2","6510","7000","Tafetanes","CVN50"
"06/01/2024","47928d1e84b50be","C2","5020","7000","Tafetanes","CVN50"
"06/01/2024","9462855c469cc93","C2","8530","13500","Tafetanes","CVN50"
"06/01/2024","52b3b3693595ae8","C2","13460","17500","Tafetanes","CVN50"
"06/01/2024","ba3c4bda8f7fc6e","C2","14280","17500","Tafetanes","CVN50"
"06/01/2024","0f5977a2079ecef","C2","4960","6355","Tafetanes","CVN50"
"06/01/2024","c3557e15aa7b314","C2","7230","11500","Tafetanes","CVN50"
"06/01/2024","17bfd041db8a723","C2","14660","17500","Tafetanes","CVN50"
"06/01/2024","cf5901c5a46e33e","C2","5190","10500","Tafetanes","CVN50"
"06/01/2024","280e14715ba089a","C2","12630","13500","Tafetanes","CVN50"
"06/01/2024","033e33bb292dca1","C2","14550","17500","Tafetanes","CVN50"
"06/01/2024","3c32011d153bc92","C2","11920","11500","Tafetanes","CVN50"
"06/01/2024","07ec6bfea7d4255","C2","8690","10500","Tafetanes","CVN50"
"06/01/2024","8fc2966a159ad0a","C2","1480","5500","Tafetanes","CVN50"
"06/01/2024","ae23c87559ccd73","C3","11080","28700","Tafetanes","CVN50"
"06/01/2024","fdf146464a9b864","C2","9070","13500","Tafetanes","CVN50"
"06/01/2024","dde7a21499cc411","C3","27660","28700","Tafetanes","CVN50"
"06/01/2024","4e10e14a78b12a3","C2","4000","6295","Tafetanes","CVN50"
"06/01/2024","a5c1c39259e4e90","C2","8490","10500","Tafetanes","CVN50"
